row,col,python_value,verilog_value
110,70,4,2312
110,71,5,2826
110,72,6,3340
110,73,7,3854
110,74,8,256
110,75,9,770
110,76,10,1284
110,77,11,1798
110,78,12,2312
110,79,13,2826
110,80,14,3340
110,81,15,3854
110,82,0,256
110,83,1,770
110,84,2,1284
110,85,3,1798
110,86,4,2312
110,87,5,2826
110,88,6,3340
110,89,7,3854
110,90,8,256
110,91,9,770
110,92,10,1284
110,93,11,1798
110,94,12,2312
110,95,13,2826
110,96,14,3340
110,97,15,3854
110,98,0,256
110,99,1,770
110,100,2,1284
110,101,3,1798
110,102,4,2312
110,103,5,2826
110,104,6,3340
110,105,7,3854
110,106,8,256
110,107,9,770
110,108,10,1284
110,109,11,1798
110,110,12,2312
110,111,13,2826
110,112,14,3340
110,113,15,3854
110,114,0,256
110,115,1,770
110,116,2,1284
110,117,3,1798
110,118,4,2312
110,119,5,2826
110,120,6,3340
110,121,7,3854
110,122,8,256
110,123,9,770
110,124,10,1284
110,125,11,1798
110,126,12,2312
110,127,13,2826
110,128,14,3597
110,130,0,513
110,131,1,1027
110,132,2,1541
110,133,3,2055
110,134,4,2569
110,135,5,3083
110,136,6,3597
110,137,7,15
110,138,8,513
110,139,9,1027
110,140,10,1541
110,141,11,2055
110,142,12,2569
110,143,13,3083
110,144,14,3597
110,146,0,513
110,147,1,1027
110,148,2,1541
110,149,3,2055
110,150,4,2569
110,151,5,3083
110,152,6,3597
110,153,7,15
110,154,8,513
110,155,9,1027
110,156,10,1541
110,157,11,2055
110,158,12,2569
110,159,13,3083
110,160,14,3597
110,162,0,513
110,163,1,1027
110,164,2,1541
110,165,3,2055
110,166,4,2569
110,167,5,3083
110,168,6,3597
110,169,7,15
110,170,8,513
110,171,9,1027
110,172,10,1541
110,173,11,2055
110,174,12,2569
110,175,13,3083
110,176,14,3597
110,178,0,513
110,179,1,1027
110,180,2,1541
110,181,3,2055
110,182,4,2569
110,183,5,3083
110,184,6,3597
110,185,7,15
110,186,8,513
110,187,9,1027
110,188,10,1541
110,189,11,2055
110,190,12,2569
110,191,13,3083
110,192,14,3597
110,194,0,513
110,195,1,1027
110,196,2,1541
110,197,3,2055
110,198,4,2569
110,199,5,3083
110,200,6,3597
110,201,7,15
110,202,8,513
110,203,9,1027
110,204,10,1541
110,205,11,2055
110,206,12,2569
110,207,13,3083
110,208,14,3597
110,210,0,513
110,211,1,1027
110,212,2,1541
110,213,3,2055
110,214,4,2569
110,215,5,3083
110,216,6,3597
110,217,7,15
110,218,8,513
110,219,9,1027
110,220,10,1541
110,221,11,2055
110,222,12,2569
110,223,13,3083
110,224,14,3597
110,226,0,513
110,227,1,1027
110,228,2,1541
110,229,3,2055
110,230,4,2569
110,231,5,3083
110,232,6,3597
110,233,7,15
110,234,8,513
110,235,9,1027
110,236,10,1541
110,237,11,2055
110,238,12,2569
110,239,13,3083
110,240,14,3597
110,242,0,513
110,243,1,1027
110,244,2,1541
110,245,3,2055
110,246,4,2569
110,247,5,3083
110,248,6,3597
110,249,7,15
110,250,8,513
110,251,9,1027
110,252,10,1541
110,253,11,2055
110,254,12,2569
110,255,13,3083
111,0,15,3854
111,1,0,256
111,2,1,770
111,3,2,1284
111,4,3,1798
111,5,4,2312
111,6,5,2826
111,7,6,3340
111,8,7,3854
111,9,8,256
111,10,9,770
111,11,10,1284
111,12,11,1798
111,13,12,2312
111,14,13,2826
111,15,14,3340
111,16,15,3854
111,17,0,256
111,18,1,770
111,19,2,1284
111,20,3,1798
111,21,4,2312
111,22,5,2826
111,23,6,3340
111,24,7,3854
111,25,8,256
111,26,9,770
111,27,10,1284
111,28,11,1798
111,29,12,2312
111,30,13,2826
111,31,14,3340
111,32,15,3854
111,33,0,256
111,34,1,770
111,35,2,1284
111,36,3,1798
111,37,4,2312
111,38,5,2826
111,39,6,3340
111,40,7,3854
111,41,8,256
111,42,9,770
111,43,10,1284
111,44,11,1798
111,45,12,2312
111,46,13,2826
111,47,14,3340
111,48,15,3854
111,49,0,256
111,50,1,770
111,51,2,1284
111,52,3,1798
111,53,4,2312
111,54,5,2826
111,55,6,3340
111,56,7,3854
111,57,8,256
111,58,9,770
111,59,10,1284
111,60,11,1798
111,61,12,2312
111,62,13,2826
111,63,14,3340
111,64,15,3854
111,65,0,256
111,66,1,770
111,67,2,1284
111,68,3,1798
111,69,4,2312
111,70,5,2826
111,71,6,3340
111,72,7,3854
111,73,8,256
111,74,9,770
111,75,10,1284
111,76,11,1798
111,77,12,2312
111,78,13,2826
111,79,14,3340
111,80,15,3854
111,81,0,256
111,82,1,770
111,83,2,1284
111,84,3,1798
111,85,4,2312
111,86,5,2826
111,87,6,3340
111,88,7,3854
111,89,8,256
111,90,9,770
111,91,10,1284
111,92,11,1798
111,93,12,2312
111,94,13,2826
111,95,14,3340
111,96,15,3854
111,97,0,256
111,98,1,770
111,99,2,1284
111,100,3,1798
111,101,4,2312
111,102,5,2826
111,103,6,3340
111,104,7,3854
111,105,8,256
111,106,9,770
111,107,10,1284
111,108,11,1798
111,109,12,2312
111,110,13,2826
111,111,14,3340
111,112,15,3854
111,113,0,256
111,114,1,770
111,115,2,1284
111,116,3,1798
111,117,4,2312
111,118,5,2826
111,119,6,3340
111,120,7,3854
111,121,8,256
111,122,9,770
111,123,10,1284
111,124,11,1798
111,125,12,2312
111,126,13,2826
111,127,14,3340
111,129,0,513
111,130,1,1027
111,131,2,1541
111,132,3,2055
111,133,4,2569
111,134,5,3083
111,135,6,3597
111,136,7,15
111,137,8,513
111,138,9,1027
111,139,10,1541
111,140,11,2055
111,141,12,2569
111,142,13,3083
111,143,14,3597
111,145,0,513
111,146,1,1027
111,147,2,1541
111,148,3,2055
111,149,4,2569
111,150,5,3083
111,151,6,3597
111,152,7,15
111,153,8,513
111,154,9,1027
111,155,10,1541
111,156,11,2055
111,157,12,2569
111,158,13,3083
111,159,14,3597
111,161,0,513
111,162,1,1027
111,163,2,1541
111,164,3,2055
111,165,4,2569
111,166,5,3083
111,167,6,3597
111,168,7,15
111,169,8,513
111,170,9,1027
111,171,10,1541
111,172,11,2055
111,173,12,2569
111,174,13,3083
111,175,14,3597
111,177,0,513
111,178,1,1027
111,179,2,1541
111,180,3,2055
111,181,4,2569
111,182,5,3083
111,183,6,3597
111,184,7,15
111,185,8,513
111,186,9,1027
111,187,10,1541
111,188,11,2055
111,189,12,2569
111,190,13,3083
111,191,14,3597
111,193,0,513
111,194,1,1027
111,195,2,1541
111,196,3,2055
111,197,4,2569
111,198,5,3083
111,199,6,3597
111,200,7,15
111,201,8,513
111,202,9,1027
111,203,10,1541
111,204,11,2055
111,205,12,2569
111,206,13,3083
111,207,14,3597
111,209,0,513
111,210,1,1027
111,211,2,1541
111,212,3,2055
111,213,4,2569
111,214,5,3083
111,215,6,3597
111,216,7,15
111,217,8,513
111,218,9,1027
111,219,10,1541
111,220,11,2055
111,221,12,2569
111,222,13,3083
111,223,14,3597
111,225,0,513
111,226,1,1027
111,227,2,1541
111,228,3,2055
111,229,4,2569
111,230,5,3083
111,231,6,3597
111,232,7,15
111,233,8,513
111,234,9,1027
111,235,10,1541
111,236,11,2055
111,237,12,2569
111,238,13,3083
111,239,14,3597
111,241,0,513
111,242,1,1027
111,243,2,1541
111,244,3,2055
111,245,4,2569
111,246,5,3083
111,247,6,3597
111,248,7,15
111,249,8,513
111,250,9,1027
111,251,10,1541
111,252,11,2055
111,253,12,2569
111,254,13,3083
111,255,14,3597
112,0,0,256
112,1,1,770
112,2,2,1284
112,3,3,1798
112,4,4,2312
112,5,5,2826
112,6,6,3340
112,7,7,3854
112,8,8,256
112,9,9,770
112,10,10,1284
112,11,11,1798
112,12,12,2312
112,13,13,2826
112,14,14,3340
112,15,15,3854
112,16,0,256
112,17,1,770
112,18,2,1284
112,19,3,1798
112,20,4,2312
112,21,5,2826
112,22,6,3340
112,23,7,3854
112,24,8,256
112,25,9,770
112,26,10,1284
112,27,11,1798
112,28,12,2312
112,29,13,2826
112,30,14,3340
112,31,15,3854
112,32,0,256
112,33,1,770
112,34,2,1284
112,35,3,1798
112,36,4,2312
112,37,5,2826
112,38,6,3340
112,39,7,3854
112,40,8,256
112,41,9,770
112,42,10,1284
112,43,11,1798
112,44,12,2312
112,45,13,2826
112,46,14,3340
112,47,15,3854
112,48,0,256
112,49,1,770
112,50,2,1284
112,51,3,1798
112,52,4,2312
112,53,5,2826
112,54,6,3340
112,55,7,3854
112,56,8,256
112,57,9,770
112,58,10,1284
112,59,11,1798
112,60,12,2312
112,61,13,2826
112,62,14,3340
112,63,15,3854
112,64,0,256
112,65,1,770
112,66,2,1284
112,67,3,1798
112,68,4,2312
112,69,5,2826
112,70,6,3340
112,71,7,3854
112,72,8,256
112,73,9,770
112,74,10,1284
112,75,11,1798
112,76,12,2312
112,77,13,2826
112,78,14,3340
112,79,15,3854
112,80,0,256
112,81,1,770
112,82,2,1284
112,83,3,1798
112,84,4,2312
112,85,5,2826
112,86,6,3340
112,87,7,3854
112,88,8,256
112,89,9,770
112,90,10,1284
112,91,11,1798
112,92,12,2312
112,93,13,2826
112,94,14,3340
112,95,15,3854
112,96,0,256
112,97,1,770
112,98,2,1284
112,99,3,1798
112,100,4,2312
112,101,5,2826
112,102,6,3340
112,103,7,3854
112,104,8,256
112,105,9,770
112,106,10,1284
112,107,11,1798
112,108,12,2312
112,109,13,2826
112,110,14,3340
112,111,15,3854
112,112,0,256
112,113,1,770
112,114,2,1284
112,115,3,1798
112,116,4,2312
112,117,5,2826
112,118,6,3340
112,119,7,3854
112,120,8,256
112,121,9,770
112,122,10,1284
112,123,11,1798
112,124,12,2312
112,125,13,2826
112,126,14,3340
112,127,15,3854
112,128,0,513
112,129,1,1027
112,130,2,1541
112,131,3,2055
112,132,4,2569
112,133,5,3083
112,134,6,3597
112,135,7,15
112,136,8,513
112,137,9,1027
112,138,10,1541
112,139,11,2055
112,140,12,2569
112,141,13,3083
112,142,14,3597
112,144,0,513
112,145,1,1027
112,146,2,1541
112,147,3,2055
112,148,4,2569
112,149,5,3083
112,150,6,3597
112,151,7,15
112,152,8,513
112,153,9,1027
112,154,10,1541
112,155,11,2055
112,156,12,2569
112,157,13,3083
112,158,14,3597
112,160,0,513
112,161,1,1027
112,162,2,1541
112,163,3,2055
112,164,4,2569
112,165,5,3083
112,166,6,3597
112,167,7,15
112,168,8,513
112,169,9,1027
112,170,10,1541
112,171,11,2055
112,172,12,2569
112,173,13,3083
112,174,14,3597
112,176,0,513
112,177,1,1027
112,178,2,1541
112,179,3,2055
112,180,4,2569
112,181,5,3083
112,182,6,3597
112,183,7,15
112,184,8,513
112,185,9,1027
112,186,10,1541
112,187,11,2055
112,188,12,2569
112,189,13,3083
112,190,14,3597
112,192,0,513
112,193,1,1027
112,194,2,1541
112,195,3,2055
112,196,4,2569
112,197,5,3083
112,198,6,3597
112,199,7,15
112,200,8,513
112,201,9,1027
112,202,10,1541
112,203,11,2055
112,204,12,2569
112,205,13,3083
112,206,14,3597
112,208,0,513
112,209,1,1027
112,210,2,1541
112,211,3,2055
112,212,4,2569
112,213,5,3083
112,214,6,3597
112,215,7,15
112,216,8,513
112,217,9,1027
112,218,10,1541
112,219,11,2055
112,220,12,2569
112,221,13,3083
112,222,14,3597
112,224,0,513
112,225,1,1027
112,226,2,1541
112,227,3,2055
112,228,4,2569
112,229,5,3083
112,230,6,3597
112,231,7,15
112,232,8,513
112,233,9,1027
112,234,10,1541
112,235,11,2055
112,236,12,2569
112,237,13,3083
112,238,14,3597
112,240,0,513
112,241,1,1027
112,242,2,1541
112,243,3,2055
112,244,4,2569
112,245,5,3083
112,246,6,3597
112,247,7,15
112,248,8,513
112,249,9,1027
112,250,10,1541
112,251,11,2055
112,252,12,2569
112,253,13,3083
112,254,14,3597
113,0,1,770
113,1,2,1284
113,2,3,1798
113,3,4,2312
113,4,5,2826
113,5,6,3340
113,6,7,3854
113,7,8,256
113,8,9,770
113,9,10,1284
113,10,11,1798
113,11,12,2312
113,12,13,2826
113,13,14,3340
113,14,15,3854
113,15,0,256
113,16,1,770
113,17,2,1284
113,18,3,1798
113,19,4,2312
113,20,5,2826
113,21,6,3340
113,22,7,3854
113,23,8,256
113,24,9,770
113,25,10,1284
113,26,11,1798
113,27,12,2312
113,28,13,2826
113,29,14,3340
113,30,15,3854
113,31,0,256
113,32,1,770
113,33,2,1284
113,34,3,1798
113,35,4,2312
113,36,5,2826
113,37,6,3340
113,38,7,3854
113,39,8,256
113,40,9,770
113,41,10,1284
113,42,11,1798
113,43,12,2312
113,44,13,2826
113,45,14,3340
113,46,15,3854
113,47,0,256
113,48,1,770
113,49,2,1284
113,50,3,1798
113,51,4,2312
113,52,5,2826
113,53,6,3340
113,54,7,3854
113,55,8,256
113,56,9,770
113,57,10,1284
113,58,11,1798
113,59,12,2312
113,60,13,2826
113,61,14,3340
113,62,15,3854
113,63,0,256
113,64,1,770
113,65,2,1284
113,66,3,1798
113,67,4,2312
113,68,5,2826
113,69,6,3340
113,70,7,3854
113,71,8,256
113,72,9,770
113,73,10,1284
113,74,11,1798
113,75,12,2312
113,76,13,2826
113,77,14,3340
113,78,15,3854
113,79,0,256
113,80,1,770
113,81,2,1284
113,82,3,1798
113,83,4,2312
113,84,5,2826
113,85,6,3340
113,86,7,3854
113,87,8,256
113,88,9,770
113,89,10,1284
113,90,11,1798
113,91,12,2312
113,92,13,2826
113,93,14,3340
113,94,15,3854
113,95,0,256
113,96,1,770
113,97,2,1284
113,98,3,1798
113,99,4,2312
113,100,5,2826
113,101,6,3340
113,102,7,3854
113,103,8,256
113,104,9,770
113,105,10,1284
113,106,11,1798
113,107,12,2312
113,108,13,2826
113,109,14,3340
113,110,15,3854
113,111,0,256
113,112,1,770
113,113,2,1284
113,114,3,1798
113,115,4,2312
113,116,5,2826
113,117,6,3340
113,118,7,3854
113,119,8,256
113,120,9,770
113,121,10,1284
113,122,11,1798
113,123,12,2312
113,124,13,2826
113,125,14,3340
113,126,15,3854
113,127,0,256
113,128,1,1027
113,129,2,1541
113,130,3,2055
113,131,4,2569
113,132,5,3083
113,133,6,3597
113,134,7,15
113,135,8,513
113,136,9,1027
113,137,10,1541
113,138,11,2055
113,139,12,2569
113,140,13,3083
113,141,14,3597
113,143,0,513
113,144,1,1027
113,145,2,1541
113,146,3,2055
113,147,4,2569
113,148,5,3083
113,149,6,3597
113,150,7,15
113,151,8,513
113,152,9,1027
113,153,10,1541
113,154,11,2055
113,155,12,2569
113,156,13,3083
113,157,14,3597
113,159,0,513
113,160,1,1027
113,161,2,1541
113,162,3,2055
113,163,4,2569
113,164,5,3083
113,165,6,3597
113,166,7,15
113,167,8,513
113,168,9,1027
113,169,10,1541
113,170,11,2055
113,171,12,2569
113,172,13,3083
113,173,14,3597
113,175,0,513
113,176,1,1027
113,177,2,1541
113,178,3,2055
113,179,4,2569
113,180,5,3083
113,181,6,3597
113,182,7,15
113,183,8,513
113,184,9,1027
113,185,10,1541
113,186,11,2055
113,187,12,2569
113,188,13,3083
113,189,14,3597
113,191,0,513
113,192,1,1027
113,193,2,1541
113,194,3,2055
113,195,4,2569
113,196,5,3083
113,197,6,3597
113,198,7,15
113,199,8,513
113,200,9,1027
113,201,10,1541
113,202,11,2055
113,203,12,2569
113,204,13,3083
113,205,14,3597
113,207,0,513
113,208,1,1027
113,209,2,1541
113,210,3,2055
113,211,4,2569
113,212,5,3083
113,213,6,3597
113,214,7,15
113,215,8,513
113,216,9,1027
113,217,10,1541
113,218,11,2055
113,219,12,2569
113,220,13,3083
113,221,14,3597
113,223,0,513
113,224,1,1027
113,225,2,1541
113,226,3,2055
113,227,4,2569
113,228,5,3083
113,229,6,3597
113,230,7,15
113,231,8,513
113,232,9,1027
113,233,10,1541
113,234,11,2055
113,235,12,2569
113,236,13,3083
113,237,14,3597
113,239,0,513
113,240,1,1027
113,241,2,1541
113,242,3,2055
113,243,4,2569
113,244,5,3083
113,245,6,3597
113,246,7,15
113,247,8,513
113,248,9,1027
113,249,10,1541
113,250,11,2055
113,251,12,2569
113,252,13,3083
113,253,14,3597
113,255,0,513
114,0,2,1284
114,1,3,1798
114,2,4,2312
114,3,5,2826
114,4,6,3340
114,5,7,3854
114,6,8,256
114,7,9,770
114,8,10,1284
114,9,11,1798
114,10,12,2312
114,11,13,2826
114,12,14,3340
114,13,15,3854
114,14,0,256
114,15,1,770
114,16,2,1284
114,17,3,1798
114,18,4,2312
114,19,5,2826
114,20,6,3340
114,21,7,3854
114,22,8,256
114,23,9,770
114,24,10,1284
114,25,11,1798
114,26,12,2312
114,27,13,2826
114,28,14,3340
114,29,15,3854
114,30,0,256
114,31,1,770
114,32,2,1284
114,33,3,1798
114,34,4,2312
114,35,5,2826
114,36,6,3340
114,37,7,3854
114,38,8,256
114,39,9,770
114,40,10,1284
114,41,11,1798
114,42,12,2312
114,43,13,2826
114,44,14,3340
114,45,15,3854
114,46,0,256
114,47,1,770
114,48,2,1284
114,49,3,1798
114,50,4,2312
114,51,5,2826
114,52,6,3340
114,53,7,3854
114,54,8,256
114,55,9,770
114,56,10,1284
114,57,11,1798
114,58,12,2312
114,59,13,2826
114,60,14,3340
114,61,15,3854
114,62,0,256
114,63,1,770
114,64,2,1284
114,65,3,1798
114,66,4,2312
114,67,5,2826
114,68,6,3340
114,69,7,3854
114,70,8,256
114,71,9,770
114,72,10,1284
114,73,11,1798
114,74,12,2312
114,75,13,2826
114,76,14,3340
114,77,15,3854
114,78,0,256
114,79,1,770
114,80,2,1284
114,81,3,1798
114,82,4,2312
114,83,5,2826
114,84,6,3340
114,85,7,3854
114,86,8,256
114,87,9,770
114,88,10,1284
114,89,11,1798
114,90,12,2312
114,91,13,2826
114,92,14,3340
114,93,15,3854
114,94,0,256
114,95,1,770
114,96,2,1284
114,97,3,1798
114,98,4,2312
114,99,5,2826
114,100,6,3340
114,101,7,3854
114,102,8,256
114,103,9,770
114,104,10,1284
114,105,11,1798
114,106,12,2312
114,107,13,2826
114,108,14,3340
114,109,15,3854
114,110,0,256
114,111,1,770
114,112,2,1284
114,113,3,1798
114,114,4,2312
114,115,5,2826
114,116,6,3340
114,117,7,3854
114,118,8,256
114,119,9,770
114,120,10,1284
114,121,11,1798
114,122,12,2312
114,123,13,2826
114,124,14,3340
114,125,15,3854
114,126,0,256
114,127,1,770
114,128,2,1541
114,129,3,2055
114,130,4,2569
114,131,5,3083
114,132,6,3597
114,133,7,15
114,134,8,513
114,135,9,1027
114,136,10,1541
114,137,11,2055
114,138,12,2569
114,139,13,3083
114,140,14,3597
114,142,0,513
114,143,1,1027
114,144,2,1541
114,145,3,2055
114,146,4,2569
114,147,5,3083
114,148,6,3597
114,149,7,15
114,150,8,513
114,151,9,1027
114,152,10,1541
114,153,11,2055
114,154,12,2569
114,155,13,3083
114,156,14,3597
114,158,0,513
114,159,1,1027
114,160,2,1541
114,161,3,2055
114,162,4,2569
114,163,5,3083
114,164,6,3597
114,165,7,15
114,166,8,513
114,167,9,1027
114,168,10,1541
114,169,11,2055
114,170,12,2569
114,171,13,3083
114,172,14,3597
114,174,0,513
114,175,1,1027
114,176,2,1541
114,177,3,2055
114,178,4,2569
114,179,5,3083
114,180,6,3597
114,181,7,15
114,182,8,513
114,183,9,1027
114,184,10,1541
114,185,11,2055
114,186,12,2569
114,187,13,3083
114,188,14,3597
114,190,0,513
114,191,1,1027
114,192,2,1541
114,193,3,2055
114,194,4,2569
114,195,5,3083
114,196,6,3597
114,197,7,15
114,198,8,513
114,199,9,1027
114,200,10,1541
114,201,11,2055
114,202,12,2569
114,203,13,3083
114,204,14,3597
114,206,0,513
114,207,1,1027
114,208,2,1541
114,209,3,2055
114,210,4,2569
114,211,5,3083
114,212,6,3597
114,213,7,15
114,214,8,513
114,215,9,1027
114,216,10,1541
114,217,11,2055
114,218,12,2569
114,219,13,3083
114,220,14,3597
114,222,0,513
114,223,1,1027
114,224,2,1541
114,225,3,2055
114,226,4,2569
114,227,5,3083
114,228,6,3597
114,229,7,15
114,230,8,513
114,231,9,1027
114,232,10,1541
114,233,11,2055
114,234,12,2569
114,235,13,3083
114,236,14,3597
114,238,0,513
114,239,1,1027
114,240,2,1541
114,241,3,2055
114,242,4,2569
114,243,5,3083
114,244,6,3597
114,245,7,15
114,246,8,513
114,247,9,1027
114,248,10,1541
114,249,11,2055
114,250,12,2569
114,251,13,3083
114,252,14,3597
114,254,0,513
114,255,1,1027
115,0,3,1798
115,1,4,2312
115,2,5,2826
115,3,6,3340
115,4,7,3854
115,5,8,256
115,6,9,770
115,7,10,1284
115,8,11,1798
115,9,12,2312
115,10,13,2826
115,11,14,3340
115,12,15,3854
115,13,0,256
115,14,1,770
115,15,2,1284
115,16,3,1798
115,17,4,2312
115,18,5,2826
115,19,6,3340
115,20,7,3854
115,21,8,256
115,22,9,770
115,23,10,1284
115,24,11,1798
115,25,12,2312
115,26,13,2826
115,27,14,3340
115,28,15,3854
115,29,0,256
115,30,1,770
115,31,2,1284
115,32,3,1798
115,33,4,2312
115,34,5,2826
115,35,6,3340
115,36,7,3854
115,37,8,256
115,38,9,770
115,39,10,1284
115,40,11,1798
115,41,12,2312
115,42,13,2826
115,43,14,3340
115,44,15,3854
115,45,0,256
115,46,1,770
115,47,2,1284
115,48,3,1798
115,49,4,2312
115,50,5,2826
115,51,6,3340
115,52,7,3854
115,53,8,256
115,54,9,770
115,55,10,1284
115,56,11,1798
115,57,12,2312
115,58,13,2826
115,59,14,3340
115,60,15,3854
115,61,0,256
115,62,1,770
115,63,2,1284
115,64,3,1798
115,65,4,2312
115,66,5,2826
115,67,6,3340
115,68,7,3854
115,69,8,256
115,70,9,770
115,71,10,1284
115,72,11,1798
115,73,12,2312
115,74,13,2826
115,75,14,3340
115,76,15,3854
115,77,0,256
115,78,1,770
115,79,2,1284
115,80,3,1798
115,81,4,2312
115,82,5,2826
115,83,6,3340
115,84,7,3854
115,85,8,256
115,86,9,770
115,87,10,1284
115,88,11,1798
115,89,12,2312
115,90,13,2826
115,91,14,3340
115,92,15,3854
115,93,0,256
115,94,1,770
115,95,2,1284
115,96,3,1798
115,97,4,2312
115,98,5,2826
115,99,6,3340
115,100,7,3854
115,101,8,256
115,102,9,770
115,103,10,1284
115,104,11,1798
115,105,12,2312
115,106,13,2826
115,107,14,3340
115,108,15,3854
115,109,0,256
115,110,1,770
115,111,2,1284
115,112,3,1798
115,113,4,2312
